Code commune;Nom de la commune;Bg Emplacement;Adresse compléte;Code departement;Contenance;Nom complet du proprietaire [BG];Adresse compléte [BG]
7221;SAINT-CIERGE-LA-SERRE;07221 A 129;LES COMMUNES;7;2284;Queen;32 AV  FRANCOIS MITTERRAND 72000 LE MANS
7221;SAINT-CIERGE-LA-SERRE;07221 A 130;LES COMMUNES;7;4630;Yelena Isinbayeva; LOTISSEMENT FAYARD RUE JACQUES CARTIER 98835 DUMBEA
7221;SAINT-CIERGE-LA-SERRE;07221 A 130;LES COMMUNES;7;4630;François Cevert;15 CHE LAPOUBLE 64230 ARBUS
7221;SAINT-CIERGE-LA-SERRE;07221 A 130;LES COMMUNES;7;4630;René Coty;16 RUE EUGENE LISBONNE 34470 PEROLS
7221;SAINT-CIERGE-LA-SERRE;07221 A 130;LES COMMUNES;7;4630;Britney Spears;19 RUE D'ALGERIE 69001 LYON
7221;SAINT-CIERGE-LA-SERRE;07221 A 130;LES COMMUNES;7;4630;Aristide Briand;3 RUE CHARLES LINDBERGH 07500 GUILHERAND GRANGES
7221;SAINT-CIERGE-LA-SERRE;07221 A 130;LES COMMUNES;7;4630;Queen;32 AV  FRANCOIS MITTERRAND 72000 LE MANS
7221;SAINT-CIERGE-LA-SERRE;07221 A 131;LES COMMUNES;7;96;Midori Goto;46 N 46 CITEKUHLMANN 13110 PORT DE BOUC
7221;SAINT-CIERGE-LA-SERRE;07221 A 132;LES COMMUNES;7;280;Midori Goto;46 N 46 CITEKUHLMANN 13110 PORT DE BOUC
7221;SAINT-CIERGE-LA-SERRE;07221 A 133;LES COMMUNES;7;880;Midori Goto;46 N 46 CITEKUHLMANN 13110 PORT DE BOUC
7221;SAINT-CIERGE-LA-SERRE;07221 A 134;LES COMMUNES;7;1870;Midori Goto;46 N 46 CITEKUHLMANN 13110 PORT DE BOUC
7221;SAINT-CIERGE-LA-SERRE;07221 A 135;LES COMMUNES;7;5260;Midori Goto;46 N 46 CITEKUHLMANN 13110 PORT DE BOUC
7221;SAINT-CIERGE-LA-SERRE;07221 A 136;ROUCHAUDE;7;1960;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 137;ROUCHAUDE;7;2770;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 138;ROUCHAUDE;7;2149;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 139;ROUCHAUDE;7;6700;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 140;ROUCHAUDE;7;3650;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 141;ROUCHAUDE;7;3060;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 142;ROUCHAUDE;7;4000;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 143;ROUCHAUDE;7;420;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 144;ROUCHAUDE;7;5750;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 145;ROUCHAUDE;7;6540;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 146;ROUCHAUDE;7;3036;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 147;ROUCHAUDE;7;1917;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 148;ROUCHAUDE;7;27230;Jérémy Stravius;32 RUE DE L INDUSTRIE 34110 FRONTIGNAN
7221;SAINT-CIERGE-LA-SERRE;07221 A 149;ROUCHAUDE;7;8940;Jérémy Stravius;32 RUE DE L INDUSTRIE 34110 FRONTIGNAN
7221;SAINT-CIERGE-LA-SERRE;07221 A 151;LE PLOT DE CHASSAC;7;10560;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 152;LE PLOT DE CHASSAC;7;790;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 153;LE PLOT DE CHASSAC;7;248;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 154;LE PLOT DE CHASSAC;7;2120;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 155;LE PLOT DE CHASSAC;7;260;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 156;LE PLOT DE CHASSAC;7;13390;Jérémy Stravius;32 RUE DE L INDUSTRIE 34110 FRONTIGNAN
7221;SAINT-CIERGE-LA-SERRE;07221 A 157;LE PLOT DE CHASSAC;7;5170;Jérémy Stravius;32 RUE DE L INDUSTRIE 34110 FRONTIGNAN
7221;SAINT-CIERGE-LA-SERRE;07221 A 158;LE PLOT DE CHASSAC;7;190;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 159;LE PLOT DE CHASSAC;7;12330;Jérémy Stravius;32 RUE DE L INDUSTRIE 34110 FRONTIGNAN
7221;SAINT-CIERGE-LA-SERRE;07221 A 160;LE PLOT DE CHASSAC;7;448;Sergey Bubka; A MALENDINES 07360 SAINT-FORTUNAT-SUR-EYRIEUX
7221;SAINT-CIERGE-LA-SERRE;07221 A 161;LE PLOT DE CHASSAC;7;1940;Jérémy Stravius;32 RUE DE L INDUSTRIE 34110 FRONTIGNAN
7221;SAINT-CIERGE-LA-SERRE;07221 A 162;LE PLOT DE CHASSAC;7;910;Jérémy Stravius;32 RUE DE L INDUSTRIE 34110 FRONTIGNAN
7221;SAINT-CIERGE-LA-SERRE;07221 A 163;LE PLOT DE CHASSAC;7;810;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 164;LE PLOT DE CHASSAC;7;3970;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 165;LE PLOT DE CHASSAC;7;2960;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 166;LE PLOT DE CHASSAC;7;2180;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 167;LE PLOT DE CHASSAC;7;6610;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 168;LE PLOT DE CHASSAC;7;4550;Jérémy Stravius;32 RUE DE L INDUSTRIE 34110 FRONTIGNAN
7221;SAINT-CIERGE-LA-SERRE;07221 A 169;LE PLOT DE CHASSAC;7;968;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 170;LE PLOT DE CHASSAC;7;8989;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 171;LE PLOT DE CHASSAC;7;4562;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 172;LE PLOT DE CHASSAC;7;11216;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 173;LE PLOT DE CHASSAC;7;2740;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 174;LE PLOT DE CHASSAC;7;3360;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 175;LE PLOT DE CHASSAC;7;12980;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 176;LE PLOT DE CHASSAC;7;12110;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 177;LE PLOT DE CHASSAC;7;7120;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 178;LE PLOT DE CHASSAC;7;10880;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 179;LE PLOT DE CHASSAC;7;2790;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 180;LE PLOT DE CHASSAC;7;1329;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 181;LE PLOT DE CHASSAC;7;1860;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 182;LE PLOT DE CHASSAC;7;392;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 183;LE PLOT DE CHASSAC;7;837;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 184;LE PLOT DE CHASSAC;7;860;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 185;LE PLOT DE CHASSAC;7;440;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 186;LE PLOT DE CHASSAC;7;930;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 187;LE PLOT DE CHASSAC;7;383;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 188;LE PLOT DE CHASSAC;7;2070;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 189;LE PLOT DE CHASSAC;7;1750;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 190;LE PLOT DE CHASSAC;7;7730;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 191;LE PLOT DE CHASSAC;7;4100;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 192;LE PLOT DE CHASSAC;7;1075;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 193;LE PLOT DE CHASSAC;7;580;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 194;LE PLOT DE CHASSAC;7;845;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 195;LE PLOT DE CHASSAC;7;40;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 196;LE PLOT DE CHASSAC;7;26;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 197;LE PLOT DE CHASSAC;7;1870;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 198;LE PLOT DE CHASSAC;7;5190;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 199;LE PLOT DE CHASSAC;7;5210;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 200;LE PLOT DE CHASSAC;7;1590;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 201;LE PLOT DE CHASSAC;7;910;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 202;LE PLOT DE CHASSAC;7;1025;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 203;LE PLOT DE CHASSAC;7;536;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 204;LE PLOT DE CHASSAC;7;552;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 205;LE PLOT DE CHASSAC;7;460;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 206;LE PLOT DE CHASSAC;7;980;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 207;LE PLOT DE CHASSAC;7;617;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 208;LE PLOT DE CHASSAC;7;1280;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 209;LE PLOT DE CHASSAC;7;1020;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 210;LE PLOT DE CHASSAC;7;2470;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 211;LE PLOT DE CHASSAC;7;643;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 212;LE PLOT DE CHASSAC;7;5070;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 213;LE PLOT DE CHASSAC;7;1050;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 214;LE PLOT DE CHASSAC;7;565;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 215;LE PLOT DE CHASSAC;7;275;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 216;LE PLOT DE CHASSAC;7;85;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 217;LE PLOT DE CHASSAC;7;88;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 218;LE PLOT DE CHASSAC;7;97;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 219;LE PLOT DE CHASSAC;7;105;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 220;LE PLOT DE CHASSAC;7;127;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 221;LE PLOT DE CHASSAC;7;139;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 222;LE PLOT DE CHASSAC;7;113;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 223;LE PLOT DE CHASSAC;7;48;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 224;LE PLOT DE CHASSAC;7;350;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 225;LE PLOT DE CHASSAC;7;75;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 226;LE PLOT DE CHASSAC;7;63;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 227;LE PLOT DE CHASSAC;7;36;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 228;LE PLOT DE CHASSAC;7;36;Lucky Luke; 9 LOTISSEMENT LE FOYER 07250 LE POUZIN
7221;SAINT-CIERGE-LA-SERRE;07221 A 228;LE PLOT DE CHASSAC;7;36;Phil; LA BASTIDE DE TOURNE RUE DES HORTS 07700 BOURG-SAINT-ANDEOL
7221;SAINT-CIERGE-LA-SERRE;07221 A 228;LE PLOT DE CHASSAC;7;36;Madonna; PLATARET 07000 POURCHERES
7221;SAINT-CIERGE-LA-SERRE;07221 A 228;LE PLOT DE CHASSAC;7;36;Plácido Domingo;2 CHEZ M MOUNIER YVON RUE VICTOR HUGO 38160 SAINT-MARCELLIN
7221;SAINT-CIERGE-LA-SERRE;07221 A 228;LE PLOT DE CHASSAC;7;36;Eddie Van Halen;20 RUE ALFRED FAVOT 26250 LIVRON SUR DROME
7221;SAINT-CIERGE-LA-SERRE;07221 A 228;LE PLOT DE CHASSAC;7;36;Adele;7 MAISON DE RETRAITE 7 MONTEE DU CHATEAU 26800 BEAUVALLON
7221;SAINT-CIERGE-LA-SERRE;07221 A 229;LE PLOT DE CHASSAC;7;90;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 230;LE PLOT DE CHASSAC;7;1022;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 231;LE PLOT DE CHASSAC;7;2350;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 232;LE PLOT DE CHASSAC;7;300;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 233;LE PLOT DE CHASSAC;7;820;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 234;LE PLOT DE CHASSAC;7;1430;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 235;LE PLOT DE CHASSAC;7;1710;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 236;LE PLOT DE CHASSAC;7;200;Mehdi Baala; LE VILLAGE 07210 ALISSAS
7221;SAINT-CIERGE-LA-SERRE;07221 A 237;LE VIGNERET;7;3460;Mehdi Baala; LE VILLAGE 07210 ALISSAS
7221;SAINT-CIERGE-LA-SERRE;07221 A 238;LE VIGNERET;7;453;Mehdi Baala; LE VILLAGE 07210 ALISSAS
7221;SAINT-CIERGE-LA-SERRE;07221 A 239;LE VIGNERET;7;1900;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 240;LE VIGNERET;7;824;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 241;LE VIGNERET;7;391;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 242;LE VIGNERET;7;775;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 243;LE VIGNERET;7;845;The Eagles; A E LUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 243;LE VIGNERET;7;845;Julie Halard;13 AV  GEN DE GAULLE 69260 CHARBONNIERES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 A 244;LE VIGNERET;7;3640;The Eagles; A E LUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 244;LE VIGNERET;7;3640;Julie Halard;13 AV  GEN DE GAULLE 69260 CHARBONNIERES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 A 245;LE VIGNERET;7;490;The Eagles; A E LUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 245;LE VIGNERET;7;490;Julie Halard;13 AV  GEN DE GAULLE 69260 CHARBONNIERES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 A 246;LE VIGNERET;7;530;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 247;LE VIGNERET;7;1295;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 248;LE VIGNERET;7;1208;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 249;LE VIGNERET;7;1742;Stéphane Diagana; LE PLOT LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 250;LE VIGNERET;7;900;Zinedine Zidane; LE PLOT DE CHASSAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 251;LE VIGNERET;7;437;Prunelle; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 251;LE VIGNERET;7;437;Santana;38 RUE HENRI MATISSE 07500 GUILHERAND GRANGES
7221;SAINT-CIERGE-LA-SERRE;07221 A 252;LE VIGNERET;7;320;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 253;LE VIGNERET;7;1020;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 254;LE VIGNERET;7;2960;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 255;LE VIGNERET;7;843;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 256;LE VIGNERET;7;1200;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 257;LE VIGNERET;7;130;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 258;LE VIGNERET;7;267;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 259;LE VIGNERET;7;3470;The Eagles; A E LUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 259;LE VIGNERET;7;3470;Julie Halard;13 AV  GEN DE GAULLE 69260 CHARBONNIERES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 A 260;LE VIGNERET;7;2220;The Eagles; A E LUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 260;LE VIGNERET;7;2220;Julie Halard;13 AV  GEN DE GAULLE 69260 CHARBONNIERES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 A 261;LE VIGNERET;7;433;Philippe Alliot; LES GRANDES VIGNES 07610 VION
7221;SAINT-CIERGE-LA-SERRE;07221 A 262;LE VIGNERET;7;11190;The Eagles; A E LUBAC 07800 SAINT-CIERGE-LA-SERRE
7221;SAINT-CIERGE-LA-SERRE;07221 A 262;LE VIGNERET;7;11190;Julie Halard;13 AV  GEN DE GAULLE 69260 CHARBONNIERES-LES-BAINS
7221;SAINT-CIERGE-LA-SERRE;07221 A 263;LE VIGNERET;7;1151;Jasmine; LA JOIE 07800 SAINT-CIERGE-LA-SERRE
